,PassengerId,Cabin_number,Age,RoomService,Age_group,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,HomePlanet_Europa,HomePlanet_Mars,CryoSleep_True,Destination_PSO J318.5-22,Destination_TRAPPIST-1e,Cabin_deck_B,Cabin_deck_C,Cabin_deck_D,Cabin_deck_E,Cabin_deck_F,Cabin_deck_G,Cabin_deck_T,Cabin_side_S,VIP_True
193,0216_01,40,21.0,0.0,Age_18-25,56.0,0.0,0.0,1918.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
194,0217_01,47,38.0,1517.0,Age_31-50,0.0,0.0,27.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
195,0219_01,36,19.0,0.0,Age_18-25,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0
196,0220_01,37,2.0,0.0,Age_0-12,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0
197,0220_02,37,0.0,0.0,Age_0-12,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
198,0220_03,37,13.0,0.0,Age_13-17,0.0,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
199,0220_04,10,25.0,122.0,Age_18-25,84.0,131.8175438596491,0.0,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
200,0220_05,48,16.0,0.0,Age_13-17,3.0,0.0,0.0,1099.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
201,0220_06,37,1.0,0.0,Age_0-12,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
202,0220_07,37,15.0,0.0,Age_13-17,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0
203,0221_01,13,21.0,2237.0,Age_18-25,0.0,119.0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
204,0221_02,13,23.0,1215.0,Age_18-25,80.0,1.0,2.0,0.0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
205,0221_03,13,33.0,1933.0,Age_31-50,12.0,188.0,1.0,0.0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
206,0221_04,13,21.0,0.0,Age_18-25,0.0,0.0,0.0,0.0,1,0,1,1,0,1,0,0,0,1,0,0,0,1,0
207,0221_05,13,41.0,1230.0,Age_31-50,0.0,301.0,43.0,1023.0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
208,0221_06,13,16.0,915.0,Age_13-17,0.0,221.0,234.0,0.0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
209,0221_07,13,42.0,0.0,Age_31-50,0.0,0.0,0.0,0.0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0
210,0222_01,41,20.0,1406.0,Age_18-25,0.0,0.0,11.0,0.0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
211,0222_02,41,24.0,0.0,Age_18-25,0.0,0.0,0.0,0.0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0
212,0222_03,14,16.0,0.0,Age_13-17,0.0,0.0,0.0,0.0,1,0,1,1,0,1,0,0,0,1,0,0,0,1,0
213,0223_01,35,21.0,0.0,Age_18-25,2.0,665.0,0.0,9.0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
214,0224_01,42,32.0,181.0,Age_31-50,0.0,5.0,1634.0,0.0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1
215,0225_01,38,58.0,0.0,Age_51+,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0
216,0229_01,43,24.0,4.0,Age_18-25,7.0,0.0,713.0,79.0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
217,0231_01,44,30.0,85.0,Age_26-30,0.0,1.0,1720.0,0.0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
218,0232_01,36,27.0,0.0,Age_26-30,0.0,0.0,0.0,0.0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0
219,0233_01,45,32.0,56.0,Age_31-50,0.0,256.0,1438.0,0.0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
220,0234_01,50,43.0,135.25664105378704,Age_31-50,888.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
221,0237_01,11,42.0,0.0,Age_31-50,0.0,0.0,0.0,0.0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0
222,0239_01,3,37.0,637.0,Age_31-50,0.0,0.0,92.0,319.0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
223,0240_01,52,35.0,0.0,Age_31-50,0.0,0.0,0.0,0.0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0
224,0241_01,11,33.0,0.0,Age_31-50,1249.0,0.0,4812.0,1116.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
225,0242_01,46,18.0,313.0,Age_18-25,1.0,691.0,283.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
226,0243_01,37,21.0,0.0,Age_18-25,0.0,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
227,0244_01,47,43.0,0.0,Age_31-50,0.0,0.0,0.0,0.0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0
228,0244_02,47,14.0,0.0,Age_13-17,0.0,0.0,0.0,0.0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0
229,0245_01,6,46.0,0.0,Age_31-50,3571.0,0.0,0.0,7.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
230,0245_02,6,33.0,0.0,Age_31-50,86.0,796.0,584.0,10912.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
231,0246_01,8,21.0,2947.0,Age_18-25,0.0,287.0,27.0,0.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
232,0248_01,10,33.0,0.0,Age_31-50,1.0,0.0,8620.0,1063.0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
233,0250_01,38,47.0,0.0,Age_31-50,0.0,0.0,0.0,0.0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0
234,0251_01,11,54.0,0.0,Age_51+,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
235,0252_01,53,30.0,335.0,Age_26-30,695.0,541.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
236,0253_01,42,29.0,272.0,Age_26-30,615.0,0.0,0.0,1.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
237,0254_01,54,21.0,702.0,Age_18-25,172.0,408.0,2.0,6.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
238,0255_01,3,24.0,0.0,Age_18-25,0.0,0.0,0.0,0.0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0
239,0257_01,49,21.0,1664.0,Age_18-25,0.0,304.9064830751578,0.0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
240,0257_02,49,60.0,0.0,Age_51+,0.0,0.0,0.0,0.0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0
241,0258_01,50,22.0,0.0,Age_18-25,0.0,313.0,299.0,92.0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
242,0260_01,16,26.0,0.0,Age_26-30,4810.0,0.0,981.0,2054.0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
243,0261_01,56,26.0,66.0,Age_26-30,29.0,0.0,0.0,803.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
244,0263_01,43,28.0,0.0,Age_26-30,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0
245,0265_01,8,39.0,0.0,Age_31-50,0.0,0.0,0.0,0.0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0
246,0267_01,51,13.0,118.0,Age_13-17,0.0,0.0,754.0,1.0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
247,0269_01,52,47.0,0.0,Age_31-50,231.0,592.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
248,0270_01,59,63.0,0.0,Age_51+,25.0,128.0,0.0,1240.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
249,0275_01,9,28.82793046746535,0.0,Age_26-30,0.0,0.0,0.0,0.0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0
250,0277_01,61,50.0,44.0,Age_31-50,2390.0,0.0,53.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
251,0278_01,45,35.0,0.0,Age_31-50,0.0,0.0,888.0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
252,0278_02,45,45.0,0.0,Age_31-50,97.0,0.0,14.0,333.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
253,0281_01,63,19.0,0.0,Age_18-25,0.0,2078.0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
254,0282_01,54,21.0,0.0,Age_18-25,918.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
255,0283_01,46,29.0,0.0,Age_26-30,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0
256,0283_02,64,22.0,146.0,Age_18-25,654.0,1.0,0.0,2.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
257,0285_01,16,14.0,0.0,Age_13-17,0.0,0.0,0.0,0.0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0
258,0285_02,16,42.0,0.0,Age_31-50,0.0,0.0,0.0,0.0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0
259,0286_01,65,57.0,3.0,Age_51+,1281.0,29.0,162.0,13.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
260,0287_01,12,39.0,0.0,Age_31-50,0.0,0.0,0.0,0.0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
261,0287_02,12,28.0,0.0,Age_26-30,587.0,32.0,6.0,1460.0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
262,0288_01,55,19.0,0.0,Age_18-25,0.0,0.0,0.0,828.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
263,0289_01,12,19.0,0.0,Age_18-25,0.0,0.0,0.0,0.0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0
264,0290_01,7,26.0,0.0,Age_26-30,4458.0,0.0,1157.0,262.0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0
265,0290_02,7,17.0,0.0,Age_13-17,0.0,0.0,0.0,0.0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0
266,0290_03,7,43.0,0.0,Age_31-50,0.0,0.0,0.0,0.0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0
267,0290_04,7,9.0,0.0,Age_0-12,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0
268,0291_01,10,40.0,0.0,Age_31-50,6500.0,88.0,1090.0,0.0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0
269,0294_01,8,50.0,0.0,Age_31-50,0.0,0.0,0.0,0.0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0
270,0297_01,47,24.0,90.0,Age_18-25,2.0,1324.0,17.0,0.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
271,0298_01,3,57.0,0.0,Age_51+,0.0,0.0,0.0,0.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
272,0301_01,3,16.0,0.0,Age_13-17,0.0,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
273,0302_01,67,23.0,0.0,Age_18-25,0.0,15.0,0.0,1370.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
274,0303_01,41,23.0,0.0,Age_18-25,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0
275,0304_01,18,28.0,0.0,Age_26-30,422.0,0.0,1851.0,5166.0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
276,0305_01,7,23.0,0.0,Age_18-25,584.0,0.0,20.0,2469.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
277,0306_01,19,23.0,368.0,Age_18-25,175.0,259.0,1.0,101.0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
278,0307_01,59,18.0,0.0,Age_18-25,0.0,1359.0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
279,0309_01,60,18.0,1194.0,Age_18-25,0.0,157.0,6.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
280,0310_01,3,67.0,143.9266792809839,Age_51+,230.0,0.0,4476.0,241.0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
281,0313_01,68,60.0,7.0,Age_51+,540.0,1.0,0.0,4.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
282,0313_02,50,28.82793046746535,0.0,Age_26-30,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
283,0313_03,68,49.0,331.0,Age_31-50,0.0,0.0,318.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
284,0313_04,50,0.0,0.0,Age_0-12,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
285,0314_01,51,26.0,386.0,Age_26-30,0.0,74.0,0.0,1330.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
286,0315_01,42,35.0,0.0,Age_31-50,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0
287,0316_01,9,24.0,0.0,Age_18-25,2628.0,0.0,170.0,0.0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0
288,0316_02,9,20.0,0.0,Age_18-25,0.0,0.0,0.0,0.0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0
289,0320_01,44,18.0,0.0,Age_18-25,2.0,0.0,140.50393356643357,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
290,0320_02,44,21.0,0.0,Age_18-25,5.0,3.0,0.0,135.62636641888938,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
291,0321_01,61,59.0,1018.0,Age_51+,0.0,209.0,0.0,0.0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1
292,0322_01,45,13.0,0.0,Age_13-17,0.0,0.0,0.0,0.0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0
293,0324_01,53,43.0,0.0,Age_31-50,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
294,0326_01,47,29.0,0.0,Age_26-30,0.0,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
295,0327_01,3,19.0,17.0,Age_18-25,0.0,784.0,0.0,2.0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
296,0330_01,14,2.0,0.0,Age_0-12,0.0,0.0,0.0,0.0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0
297,0330_02,14,32.0,247.0,Age_31-50,4651.0,0.0,46.0,202.0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0
298,0330_03,14,33.0,443.0,Age_31-50,317.0,0.0,148.0,1260.0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
299,0331_01,72,25.0,0.0,Age_18-25,0.0,251.0,0.0,552.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
300,0333_01,73,29.0,0.0,Age_26-30,0.0,0.0,0.0,0.0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0
301,0334_01,62,29.0,5715.0,Age_26-30,2.0,211.0,1476.0,0.0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
302,0336_01,74,44.0,695.0,Age_31-50,1.0,16.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
303,0337_01,63,2.0,0.0,Age_0-12,0.0,0.0,0.0,0.0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0
304,0337_02,63,19.0,417.0,Age_18-25,349.0,634.0,3.0,1057.0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0
305,0337_03,63,0.0,0.0,Age_0-12,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0
306,0338_01,48,18.0,0.0,Age_18-25,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0
307,0340_01,10,38.0,0.0,Age_31-50,0.0,0.0,0.0,0.0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0
308,0341_01,57,5.0,0.0,Age_0-12,0.0,0.0,0.0,0.0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
309,0343_01,76,31.0,121.0,Age_31-50,0.0,0.0,274.0,907.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
310,0345_01,21,30.0,0.0,Age_26-30,0.0,0.0,0.0,0.0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0
311,0346_01,59,15.0,0.0,Age_13-17,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
312,0347_01,64,27.0,434.0,Age_26-30,0.0,1434.0,0.0,0.0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
313,0348_01,12,22.0,142.0,Age_18-25,2876.0,202.0,3.0,0.0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0
314,0348_02,12,36.0,520.0,Age_31-50,0.0,1865.0,0.0,0.0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0
315,0350_01,60,14.0,0.0,Age_13-17,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0
316,0352_01,78,23.0,2001.0,Age_18-25,0.0,2975.0,0.0,0.0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
317,0355_01,3,18.0,0.0,Age_18-25,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0
318,0356_01,15,36.0,0.0,Age_31-50,0.0,0.0,0.0,0.0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
319,0357_01,65,41.0,135.25664105378704,Age_31-50,1198.0,0.0,124.0,572.0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
320,0358_01,50,50.0,0.0,Age_31-50,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0
321,0358_02,50,32.0,0.0,Age_31-50,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0
322,0359_01,66,26.0,148.0,Age_26-30,0.0,453.0,0.0,88.0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
323,0360_01,67,15.0,358.0,Age_13-17,212.0,33.0,0.0,112.0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
324,0361_01,68,33.0,0.0,Age_31-50,36.0,0.0,280.0,417.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
325,0365_01,51,28.82793046746535,0.0,Age_26-30,0.0,0.0,685.0,21.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
326,0368_01,82,26.0,2832.0,Age_26-30,107.0,4447.0,15.0,4.0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
327,0368_02,82,61.0,0.0,Age_51+,0.0,0.0,0.0,0.0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0
328,0369_01,53,24.0,0.0,Age_18-25,0.0,592.0,177.0,58.0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0
329,0370_01,83,30.0,0.0,Age_26-30,95.0,0.0,441.0,1023.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
330,0371_01,84,24.0,0.0,Age_18-25,0.0,0.0,0.0,0.0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0
331,0372_01,85,24.0,0.0,Age_18-25,5.0,0.0,2766.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
332,0373_01,62,41.0,0.0,Age_31-50,0.0,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
333,0375_01,22,20.0,0.0,Age_18-25,0.0,558.0,0.0,230.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
334,0376_01,54,22.0,116.0,Age_18-25,0.0,786.0,6.0,0.0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0
335,0377_01,15,63.0,0.0,Age_51+,1068.0,0.0,176.0,8188.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
336,0378_01,11,18.0,17.0,Age_18-25,215.0,4.0,5132.0,697.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
337,0378_02,11,21.0,0.0,Age_18-25,0.0,0.0,0.0,0.0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0
338,0378_03,11,79.0,5649.0,Age_51+,235.0,7.0,2579.0,2175.0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0
339,0378_04,11,56.0,0.0,Age_51+,0.0,0.0,0.0,0.0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0
340,0378_05,11,13.0,0.0,Age_13-17,0.0,0.0,0.0,0.0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0
341,0378_06,11,33.0,0.0,Age_31-50,2491.0,6.0,1173.0,1059.0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0
342,0378_07,11,32.0,0.0,Age_31-50,0.0,0.0,0.0,0.0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0
343,0379_01,63,31.0,198.0,Age_31-50,0.0,591.0,0.0,164.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
344,0380_01,3,26.0,0.0,Age_26-30,0.0,0.0,0.0,0.0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0
345,0381_01,16,18.0,0.0,Age_18-25,0.0,0.0,0.0,0.0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
346,0381_02,16,38.0,0.0,Age_31-50,0.0,0.0,0.0,0.0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
347,0382_01,64,23.0,348.0,Age_18-25,0.0,0.0,4.0,368.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
348,0383_01,55,28.0,82.0,Age_26-30,773.0,0.0,3693.0,140.0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
349,0383_02,55,34.0,0.0,Age_31-50,0.0,0.0,0.0,0.0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0
350,0384_01,56,0.0,0.0,Age_0-12,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
351,0384_02,56,14.0,3.0,Age_13-17,0.0,881.0,25.0,0.0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0
352,0385_01,65,23.0,13.0,Age_18-25,747.0,0.0,0.0,128.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
353,0387_01,66,49.0,0.0,Age_31-50,0.0,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
354,0388_01,57,14.0,0.0,Age_13-17,0.0,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
355,0389_01,23,18.0,391.0,Age_18-25,44.0,356.0,0.0,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
356,0391_01,9,27.0,69.0,Age_26-30,5728.0,0.0,0.0,987.0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1
357,0392_01,24,48.0,0.0,Age_31-50,111.0,0.0,1508.0,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
358,0395_01,17,31.0,0.0,Age_31-50,11003.0,552.0,8157.0,5688.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
359,0395_02,17,61.0,1.0,Age_51+,608.0,0.0,3835.0,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
360,0396_01,59,18.0,0.0,Age_18-25,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0
361,0397_01,69,45.0,0.0,Age_31-50,0.0,0.0,0.0,0.0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0
362,0398_01,13,22.0,28.0,Age_18-25,420.0,36.0,6011.0,3.0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
363,0401_01,14,30.0,1056.0,Age_26-30,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1
364,0401_02,14,30.0,1770.0,Age_26-30,0.0,0.0,13.0,0.0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
365,0402_01,15,32.0,0.0,Age_31-50,0.0,0.0,0.0,0.0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,1
366,0403_01,13,43.0,353.0,Age_31-50,896.0,0.0,0.0,2.0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1
367,0405_01,89,17.0,177.0,Age_13-17,135.39553219448095,0.0,310.0,7.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
368,0407_01,69,23.0,135.25664105378704,Age_18-25,21.0,0.0,0.0,1699.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
369,0407_02,90,20.0,0.0,Age_18-25,465.0,0.0,5.0,223.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
370,0407_03,69,39.0,0.0,Age_31-50,0.0,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
371,0408_01,25,35.0,1134.0,Age_31-50,113.0,52.0,0.0,0.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
372,0409_01,71,31.0,0.0,Age_31-50,0.0,1116.0,2.0,0.0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
373,0410_01,72,21.0,0.0,Age_18-25,150.0,0.0,567.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
374,0411_01,91,16.0,691.0,Age_13-17,0.0,101.0,140.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
375,0412_01,11,60.0,0.0,Age_51+,7255.0,5952.0,1537.0,0.0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0
376,0413_01,92,18.0,0.0,Age_18-25,157.0,0.0,352.0,60.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
377,0415_01,60,42.0,0.0,Age_31-50,0.0,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
378,0417_01,18,68.0,0.0,Age_51+,0.0,0.0,0.0,0.0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
379,0417_02,18,22.0,0.0,Age_18-25,1170.0,0.0,5467.0,1241.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
380,0417_03,18,59.0,0.0,Age_51+,0.0,0.0,0.0,0.0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0
381,0423_01,19,28.82793046746535,8.0,Age_26-30,3584.0,0.0,13.0,57.0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0
382,0425_01,96,37.0,1094.0,Age_31-50,2.0,26.0,34.0,1.0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
383,0425_02,96,3.0,0.0,Age_0-12,0.0,0.0,0.0,0.0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0
384,0425_03,96,31.0,0.0,Age_31-50,0.0,0.0,0.0,0.0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0
385,0427_01,26,31.0,417.0,Age_31-50,0.0,7185.0,562.0,792.0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0
386,0428_01,16,29.0,0.0,Age_26-30,4118.0,0.0,715.0,3139.0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0
387,0429_01,5,20.0,2.0,Age_18-25,10116.0,0.0,2.0,225.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
