,PassengerId,HomePlanet,CryoSleep,Cabin_side,Cabin_deck,Cabin_number,Destination,Age,RoomService,Age_group,VIP,FoodCourt,ShoppingMall,Spa,VRDeck,Transported
212,0222_03,Mars,True,S,E,14,TRAPPIST-1e,16.0,0.0,Age_13-17,False,0.0,0.0,0.0,0.0,True
213,0223_01,Earth,False,S,G,35,TRAPPIST-1e,21.0,0.0,Age_18-25,False,2.0,665.0,0.0,9.0,False
214,0224_01,Mars,False,S,F,42,TRAPPIST-1e,32.0,181.0,Age_31-50,True,0.0,5.0,1634.0,0.0,False
215,0225_01,Earth,True,P,G,38,PSO J318.5-22,58.0,0.0,Age_51+,False,0.0,0.0,0.0,0.0,True
216,0229_01,Earth,False,S,F,43,TRAPPIST-1e,24.0,4.0,Age_18-25,False,7.0,0.0,713.0,79.0,False
217,0231_01,Mars,False,S,F,44,TRAPPIST-1e,30.0,85.0,Age_26-30,False,0.0,1.0,1720.0,0.0,False
218,0232_01,Earth,True,S,G,36,PSO J318.5-22,27.0,0.0,Age_26-30,False,0.0,0.0,0.0,0.0,False
219,0233_01,Mars,False,S,F,45,TRAPPIST-1e,32.0,56.0,Age_31-50,False,0.0,256.0,1438.0,0.0,False
220,0234_01,Earth,False,P,F,50,TRAPPIST-1e,43.0,135.25664105378704,Age_31-50,False,888.0,0.0,0.0,0.0,False
221,0237_01,Europa,True,P,B,11,TRAPPIST-1e,42.0,0.0,Age_31-50,False,0.0,0.0,0.0,0.0,True
222,0239_01,Mars,False,S,F,3,TRAPPIST-1e,37.0,637.0,Age_31-50,False,0.0,0.0,92.0,319.0,False
223,0240_01,Mars,True,P,F,52,TRAPPIST-1e,35.0,0.0,Age_31-50,False,0.0,0.0,0.0,0.0,True
224,0241_01,Europa,False,P,E,11,55 Cancri e,33.0,0.0,Age_31-50,False,1249.0,0.0,4812.0,1116.0,False
225,0242_01,Earth,False,S,F,46,TRAPPIST-1e,18.0,313.0,Age_18-25,False,1.0,691.0,283.0,0.0,False
226,0243_01,Earth,True,S,G,37,TRAPPIST-1e,21.0,0.0,Age_18-25,False,0.0,0.0,0.0,0.0,False
227,0244_01,Mars,True,S,F,47,TRAPPIST-1e,43.0,0.0,Age_31-50,False,0.0,0.0,0.0,0.0,True
228,0244_02,Mars,True,S,F,47,55 Cancri e,14.0,0.0,Age_13-17,False,0.0,0.0,0.0,0.0,True
229,0245_01,Europa,False,P,C,6,55 Cancri e,46.0,0.0,Age_31-50,False,3571.0,0.0,0.0,7.0,True
230,0245_02,Europa,False,P,C,6,TRAPPIST-1e,33.0,0.0,Age_31-50,False,86.0,796.0,584.0,10912.0,False
231,0246_01,Mars,False,P,D,8,TRAPPIST-1e,21.0,2947.0,Age_18-25,False,0.0,287.0,27.0,0.0,False
232,0248_01,Europa,False,S,C,10,TRAPPIST-1e,33.0,0.0,Age_31-50,False,1.0,0.0,8620.0,1063.0,False
233,0250_01,Earth,True,S,G,38,PSO J318.5-22,47.0,0.0,Age_31-50,False,0.0,0.0,0.0,0.0,False
234,0251_01,Earth,True,S,C,11,55 Cancri e,54.0,0.0,Age_51+,False,0.0,0.0,0.0,0.0,True
235,0252_01,Earth,False,P,F,53,TRAPPIST-1e,30.0,335.0,Age_26-30,False,695.0,541.0,0.0,0.0,False
236,0253_01,Earth,False,P,G,42,TRAPPIST-1e,29.0,272.0,Age_26-30,False,615.0,0.0,0.0,1.0,False
237,0254_01,Earth,False,P,F,54,TRAPPIST-1e,21.0,702.0,Age_18-25,False,172.0,408.0,2.0,6.0,True
238,0255_01,Europa,True,S,A,3,TRAPPIST-1e,24.0,0.0,Age_18-25,False,0.0,0.0,0.0,0.0,True
239,0257_01,Mars,False,S,F,49,55 Cancri e,21.0,1664.0,Age_18-25,False,0.0,304.9064830751578,0.0,0.0,False
240,0257_02,Mars,True,S,F,49,TRAPPIST-1e,60.0,0.0,Age_51+,False,0.0,0.0,0.0,0.0,True
241,0258_01,Earth,False,S,F,50,TRAPPIST-1e,22.0,0.0,Age_18-25,False,0.0,313.0,299.0,92.0,False
242,0260_01,Europa,False,S,E,16,TRAPPIST-1e,26.0,0.0,Age_26-30,False,4810.0,0.0,981.0,2054.0,False
243,0261_01,Earth,False,P,F,56,TRAPPIST-1e,26.0,66.0,Age_26-30,False,29.0,0.0,0.0,803.0,False
244,0263_01,Earth,True,P,G,43,TRAPPIST-1e,28.0,0.0,Age_26-30,False,0.0,0.0,0.0,0.0,True
245,0265_01,Europa,True,S,D,8,TRAPPIST-1e,39.0,0.0,Age_31-50,False,0.0,0.0,0.0,0.0,True
246,0267_01,Earth,False,S,F,51,TRAPPIST-1e,13.0,118.0,Age_13-17,False,0.0,0.0,754.0,1.0,False
247,0269_01,Earth,False,S,F,52,55 Cancri e,47.0,0.0,Age_31-50,False,231.0,592.0,0.0,0.0,True
248,0270_01,Earth,False,P,F,59,TRAPPIST-1e,63.0,0.0,Age_51+,False,25.0,128.0,0.0,1240.0,False
249,0275_01,Europa,True,S,D,9,55 Cancri e,28.82793046746535,0.0,Age_26-30,False,0.0,0.0,0.0,0.0,True
250,0277_01,Earth,False,P,F,61,55 Cancri e,50.0,44.0,Age_31-50,False,2390.0,0.0,53.0,0.0,True
251,0278_01,Earth,False,P,G,45,TRAPPIST-1e,35.0,0.0,Age_31-50,False,0.0,0.0,888.0,0.0,False
252,0278_02,Earth,False,P,G,45,TRAPPIST-1e,45.0,0.0,Age_31-50,False,97.0,0.0,14.0,333.0,False
253,0281_01,Earth,False,P,F,63,TRAPPIST-1e,19.0,0.0,Age_18-25,False,0.0,2078.0,0.0,0.0,True
254,0282_01,Earth,False,S,F,54,TRAPPIST-1e,21.0,0.0,Age_18-25,False,918.0,0.0,0.0,0.0,True
255,0283_01,Earth,True,P,G,46,PSO J318.5-22,29.0,0.0,Age_26-30,False,0.0,0.0,0.0,0.0,True
256,0283_02,Earth,False,P,F,64,TRAPPIST-1e,22.0,146.0,Age_18-25,False,654.0,1.0,0.0,2.0,True
257,0285_01,Europa,True,P,E,16,TRAPPIST-1e,14.0,0.0,Age_13-17,False,0.0,0.0,0.0,0.0,True
258,0285_02,Europa,True,P,E,16,55 Cancri e,42.0,0.0,Age_31-50,False,0.0,0.0,0.0,0.0,True
259,0286_01,Earth,False,P,F,65,55 Cancri e,57.0,3.0,Age_51+,False,1281.0,29.0,162.0,13.0,False
260,0287_01,Europa,True,P,B,12,55 Cancri e,39.0,0.0,Age_31-50,False,0.0,0.0,0.0,0.0,True
261,0287_02,Europa,False,P,B,12,TRAPPIST-1e,28.0,0.0,Age_26-30,False,587.0,32.0,6.0,1460.0,False
262,0288_01,Earth,False,S,F,55,55 Cancri e,19.0,0.0,Age_18-25,False,0.0,0.0,0.0,828.0,False
263,0289_01,Europa,True,S,C,12,55 Cancri e,19.0,0.0,Age_18-25,False,0.0,0.0,0.0,0.0,True
264,0290_01,Europa,False,S,B,7,55 Cancri e,26.0,0.0,Age_26-30,False,4458.0,0.0,1157.0,262.0,True
265,0290_02,Europa,True,S,B,7,TRAPPIST-1e,17.0,0.0,Age_13-17,False,0.0,0.0,0.0,0.0,True
266,0290_03,Europa,False,S,B,7,TRAPPIST-1e,43.0,0.0,Age_31-50,False,0.0,0.0,0.0,0.0,True
267,0290_04,Europa,False,S,B,7,55 Cancri e,9.0,0.0,Age_0-12,False,0.0,0.0,0.0,0.0,True
268,0291_01,Europa,False,S,D,10,TRAPPIST-1e,40.0,0.0,Age_31-50,False,6500.0,88.0,1090.0,0.0,True
269,0294_01,Europa,True,S,B,8,TRAPPIST-1e,50.0,0.0,Age_31-50,False,0.0,0.0,0.0,0.0,True
270,0297_01,Earth,False,P,G,47,TRAPPIST-1e,24.0,90.0,Age_18-25,False,2.0,1324.0,17.0,0.0,True
271,0298_01,Europa,True,P,A,3,55 Cancri e,57.0,0.0,Age_51+,False,0.0,0.0,0.0,0.0,True
272,0301_01,Earth,True,S,F,3,TRAPPIST-1e,16.0,0.0,Age_13-17,False,0.0,0.0,0.0,0.0,False
273,0302_01,Earth,False,P,F,67,TRAPPIST-1e,23.0,0.0,Age_18-25,False,0.0,15.0,0.0,1370.0,False
274,0303_01,Earth,True,S,G,41,TRAPPIST-1e,23.0,0.0,Age_18-25,False,0.0,0.0,0.0,0.0,True
275,0304_01,Europa,False,S,E,18,TRAPPIST-1e,28.0,0.0,Age_26-30,False,422.0,0.0,1851.0,5166.0,False
276,0305_01,Europa,False,P,C,7,55 Cancri e,23.0,0.0,Age_18-25,False,584.0,0.0,20.0,2469.0,False
277,0306_01,Earth,False,S,E,19,TRAPPIST-1e,23.0,368.0,Age_18-25,False,175.0,259.0,1.0,101.0,False
278,0307_01,Earth,False,S,F,59,TRAPPIST-1e,18.0,0.0,Age_18-25,False,0.0,1359.0,0.0,0.0,True
279,0309_01,Earth,False,S,F,60,TRAPPIST-1e,18.0,1194.0,Age_18-25,False,0.0,157.0,6.0,0.0,False
280,0310_01,Europa,False,S,F,3,TRAPPIST-1e,67.0,143.9266792809839,Age_51+,False,230.0,0.0,4476.0,241.0,False
281,0313_01,Earth,False,P,F,68,PSO J318.5-22,60.0,7.0,Age_51+,False,540.0,1.0,0.0,4.0,True
282,0313_02,Earth,True,P,G,50,55 Cancri e,28.82793046746535,0.0,Age_26-30,False,0.0,0.0,0.0,0.0,True
283,0313_03,Earth,False,P,F,68,55 Cancri e,49.0,331.0,Age_31-50,False,0.0,0.0,318.0,0.0,True
284,0313_04,Earth,False,P,G,50,55 Cancri e,0.0,0.0,Age_0-12,False,0.0,0.0,0.0,0.0,True
285,0314_01,Earth,False,P,G,51,55 Cancri e,26.0,386.0,Age_26-30,False,0.0,74.0,0.0,1330.0,False
286,0315_01,Earth,True,S,G,42,PSO J318.5-22,35.0,0.0,Age_31-50,False,0.0,0.0,0.0,0.0,True
287,0316_01,Europa,False,S,B,9,TRAPPIST-1e,24.0,0.0,Age_18-25,False,2628.0,0.0,170.0,0.0,True
288,0316_02,Europa,True,S,B,9,TRAPPIST-1e,20.0,0.0,Age_18-25,False,0.0,0.0,0.0,0.0,True
289,0320_01,Earth,False,S,G,44,TRAPPIST-1e,18.0,0.0,Age_18-25,False,2.0,0.0,140.50393356643357,0.0,False
290,0320_02,Earth,False,S,G,44,TRAPPIST-1e,21.0,0.0,Age_18-25,False,5.0,3.0,0.0,135.62636641888938,False
291,0321_01,Mars,False,S,F,61,TRAPPIST-1e,59.0,1018.0,Age_51+,True,0.0,209.0,0.0,0.0,False
292,0322_01,Earth,True,S,G,45,PSO J318.5-22,13.0,0.0,Age_13-17,False,0.0,0.0,0.0,0.0,False
293,0324_01,Earth,True,P,G,53,55 Cancri e,43.0,0.0,Age_31-50,False,0.0,0.0,0.0,0.0,False
294,0326_01,Earth,True,S,G,47,TRAPPIST-1e,29.0,0.0,Age_26-30,False,0.0,0.0,0.0,0.0,False
295,0327_01,Earth,False,S,F,3,TRAPPIST-1e,19.0,17.0,Age_18-25,False,0.0,784.0,0.0,2.0,True
296,0330_01,Europa,False,S,C,14,TRAPPIST-1e,2.0,0.0,Age_0-12,False,0.0,0.0,0.0,0.0,True
297,0330_02,Europa,False,S,C,14,TRAPPIST-1e,32.0,247.0,Age_31-50,False,4651.0,0.0,46.0,202.0,True
298,0330_03,Europa,False,S,C,14,TRAPPIST-1e,33.0,443.0,Age_31-50,False,317.0,0.0,148.0,1260.0,False
299,0331_01,Earth,False,P,F,72,TRAPPIST-1e,25.0,0.0,Age_18-25,False,0.0,251.0,0.0,552.0,False
300,0333_01,Mars,True,P,F,73,55 Cancri e,29.0,0.0,Age_26-30,False,0.0,0.0,0.0,0.0,True
301,0334_01,Mars,False,S,F,62,TRAPPIST-1e,29.0,5715.0,Age_26-30,False,2.0,211.0,1476.0,0.0,False
302,0336_01,Earth,False,P,F,74,TRAPPIST-1e,44.0,695.0,Age_31-50,False,1.0,16.0,0.0,0.0,False
303,0337_01,Mars,True,S,F,63,55 Cancri e,2.0,0.0,Age_0-12,False,0.0,0.0,0.0,0.0,True
304,0337_02,Mars,False,S,F,63,TRAPPIST-1e,19.0,417.0,Age_18-25,False,349.0,634.0,3.0,1057.0,True
305,0337_03,Mars,False,S,F,63,55 Cancri e,0.0,0.0,Age_0-12,False,0.0,0.0,0.0,0.0,True
306,0338_01,Earth,True,S,G,48,TRAPPIST-1e,18.0,0.0,Age_18-25,False,0.0,0.0,0.0,0.0,True
307,0340_01,Europa,True,S,B,10,55 Cancri e,38.0,0.0,Age_31-50,False,0.0,0.0,0.0,0.0,True
308,0341_01,Earth,True,P,G,57,PSO J318.5-22,5.0,0.0,Age_0-12,False,0.0,0.0,0.0,0.0,False
309,0343_01,Earth,False,P,F,76,PSO J318.5-22,31.0,121.0,Age_31-50,False,0.0,0.0,274.0,907.0,False
310,0345_01,Mars,True,S,E,21,TRAPPIST-1e,30.0,0.0,Age_26-30,False,0.0,0.0,0.0,0.0,False
311,0346_01,Earth,True,P,G,59,55 Cancri e,15.0,0.0,Age_13-17,False,0.0,0.0,0.0,0.0,True
312,0347_01,Mars,False,S,F,64,TRAPPIST-1e,27.0,434.0,Age_26-30,False,0.0,1434.0,0.0,0.0,False
313,0348_01,Mars,False,P,D,12,TRAPPIST-1e,22.0,142.0,Age_18-25,False,2876.0,202.0,3.0,0.0,True
314,0348_02,Mars,False,P,D,12,TRAPPIST-1e,36.0,520.0,Age_31-50,False,0.0,1865.0,0.0,0.0,True
315,0350_01,Earth,True,P,G,60,PSO J318.5-22,14.0,0.0,Age_13-17,False,0.0,0.0,0.0,0.0,True
316,0352_01,Mars,False,P,F,78,TRAPPIST-1e,23.0,2001.0,Age_18-25,False,0.0,2975.0,0.0,0.0,False
317,0355_01,Earth,True,S,F,3,TRAPPIST-1e,18.0,0.0,Age_18-25,False,0.0,0.0,0.0,0.0,True
318,0356_01,Europa,True,P,B,15,55 Cancri e,36.0,0.0,Age_31-50,False,0.0,0.0,0.0,0.0,True
319,0357_01,Earth,False,S,F,65,TRAPPIST-1e,41.0,135.25664105378704,Age_31-50,False,1198.0,0.0,124.0,572.0,False
320,0358_01,Earth,True,S,G,50,TRAPPIST-1e,50.0,0.0,Age_31-50,False,0.0,0.0,0.0,0.0,True
321,0358_02,Earth,True,S,G,50,PSO J318.5-22,32.0,0.0,Age_31-50,False,0.0,0.0,0.0,0.0,True
322,0359_01,Earth,False,S,F,66,PSO J318.5-22,26.0,148.0,Age_26-30,False,0.0,453.0,0.0,88.0,False
323,0360_01,Earth,False,S,F,67,TRAPPIST-1e,15.0,358.0,Age_13-17,False,212.0,33.0,0.0,112.0,False
324,0361_01,Earth,False,S,F,68,55 Cancri e,33.0,0.0,Age_31-50,False,36.0,0.0,280.0,417.0,True
325,0365_01,Earth,False,S,G,51,55 Cancri e,28.82793046746535,0.0,Age_26-30,False,0.0,0.0,685.0,21.0,False
326,0368_01,Mars,False,P,F,82,TRAPPIST-1e,26.0,2832.0,Age_26-30,False,107.0,4447.0,15.0,4.0,False
327,0368_02,Mars,True,P,F,82,TRAPPIST-1e,61.0,0.0,Age_51+,False,0.0,0.0,0.0,0.0,True
328,0369_01,Earth,False,S,G,53,TRAPPIST-1e,24.0,0.0,Age_18-25,False,0.0,592.0,177.0,58.0,True
329,0370_01,Earth,False,P,F,83,TRAPPIST-1e,30.0,0.0,Age_26-30,False,95.0,0.0,441.0,1023.0,False
330,0371_01,Mars,True,P,F,84,TRAPPIST-1e,24.0,0.0,Age_18-25,False,0.0,0.0,0.0,0.0,True
331,0372_01,Earth,False,P,F,85,TRAPPIST-1e,24.0,0.0,Age_18-25,False,5.0,0.0,2766.0,0.0,False
332,0373_01,Earth,True,P,G,62,TRAPPIST-1e,41.0,0.0,Age_31-50,False,0.0,0.0,0.0,0.0,False
333,0375_01,Earth,False,P,E,22,TRAPPIST-1e,20.0,0.0,Age_18-25,False,0.0,558.0,0.0,230.0,False
334,0376_01,Earth,False,S,G,54,TRAPPIST-1e,22.0,116.0,Age_18-25,False,0.0,786.0,6.0,0.0,True
335,0377_01,Europa,False,S,C,15,55 Cancri e,63.0,0.0,Age_51+,False,1068.0,0.0,176.0,8188.0,False
336,0378_01,Europa,False,S,B,11,55 Cancri e,18.0,17.0,Age_18-25,False,215.0,4.0,5132.0,697.0,False
337,0378_02,Europa,True,S,B,11,55 Cancri e,21.0,0.0,Age_18-25,False,0.0,0.0,0.0,0.0,True
338,0378_03,Europa,False,S,B,11,TRAPPIST-1e,79.0,5649.0,Age_51+,False,235.0,7.0,2579.0,2175.0,False
339,0378_04,Europa,True,S,B,11,TRAPPIST-1e,56.0,0.0,Age_51+,False,0.0,0.0,0.0,0.0,True
340,0378_05,Europa,True,S,B,11,TRAPPIST-1e,13.0,0.0,Age_13-17,False,0.0,0.0,0.0,0.0,True
341,0378_06,Europa,False,S,B,11,TRAPPIST-1e,33.0,0.0,Age_31-50,False,2491.0,6.0,1173.0,1059.0,False
342,0378_07,Europa,True,S,B,11,TRAPPIST-1e,32.0,0.0,Age_31-50,False,0.0,0.0,0.0,0.0,True
343,0379_01,Earth,False,P,G,63,TRAPPIST-1e,31.0,198.0,Age_31-50,False,0.0,591.0,0.0,164.0,True
344,0380_01,Europa,True,S,F,3,55 Cancri e,26.0,0.0,Age_26-30,False,0.0,0.0,0.0,0.0,True
345,0381_01,Europa,True,P,B,16,55 Cancri e,18.0,0.0,Age_18-25,False,0.0,0.0,0.0,0.0,True
346,0381_02,Europa,True,P,B,16,55 Cancri e,38.0,0.0,Age_31-50,False,0.0,0.0,0.0,0.0,True
347,0382_01,Earth,False,P,G,64,TRAPPIST-1e,23.0,348.0,Age_18-25,False,0.0,0.0,4.0,368.0,False
348,0383_01,Earth,False,S,G,55,TRAPPIST-1e,28.0,82.0,Age_26-30,False,773.0,0.0,3693.0,140.0,False
349,0383_02,Earth,True,S,G,55,PSO J318.5-22,34.0,0.0,Age_31-50,False,0.0,0.0,0.0,0.0,False
350,0384_01,Earth,False,S,G,56,55 Cancri e,0.0,0.0,Age_0-12,False,0.0,0.0,0.0,0.0,True
351,0384_02,Earth,False,S,G,56,TRAPPIST-1e,14.0,3.0,Age_13-17,False,0.0,881.0,25.0,0.0,True
352,0385_01,Earth,False,P,G,65,TRAPPIST-1e,23.0,13.0,Age_18-25,False,747.0,0.0,0.0,128.0,False
353,0387_01,Earth,True,P,G,66,TRAPPIST-1e,49.0,0.0,Age_31-50,False,0.0,0.0,0.0,0.0,False
354,0388_01,Earth,True,S,G,57,TRAPPIST-1e,14.0,0.0,Age_13-17,False,0.0,0.0,0.0,0.0,False
355,0389_01,Earth,False,P,E,23,TRAPPIST-1e,18.0,391.0,Age_18-25,False,44.0,356.0,0.0,0.0,False
356,0391_01,Europa,False,P,C,9,PSO J318.5-22,27.0,69.0,Age_26-30,True,5728.0,0.0,0.0,987.0,True
357,0392_01,Earth,False,P,E,24,TRAPPIST-1e,48.0,0.0,Age_31-50,False,111.0,0.0,1508.0,0.0,False
358,0395_01,Europa,False,P,B,17,55 Cancri e,31.0,0.0,Age_31-50,True,11003.0,552.0,8157.0,5688.0,False
359,0395_02,Europa,False,P,B,17,55 Cancri e,61.0,1.0,Age_51+,False,608.0,0.0,3835.0,1.0,False
360,0396_01,Earth,True,S,G,59,TRAPPIST-1e,18.0,0.0,Age_18-25,False,0.0,0.0,0.0,0.0,True
361,0397_01,Mars,True,S,F,69,TRAPPIST-1e,45.0,0.0,Age_31-50,False,0.0,0.0,0.0,0.0,True
362,0398_01,Mars,False,S,D,13,TRAPPIST-1e,22.0,28.0,Age_18-25,False,420.0,36.0,6011.0,3.0,False
363,0401_01,Mars,False,S,D,14,TRAPPIST-1e,30.0,1056.0,Age_26-30,True,0.0,0.0,0.0,0.0,False
364,0401_02,Mars,False,S,D,14,TRAPPIST-1e,30.0,1770.0,Age_26-30,False,0.0,0.0,13.0,0.0,False
365,0402_01,Europa,True,S,D,15,55 Cancri e,32.0,0.0,Age_31-50,True,0.0,0.0,0.0,0.0,True
366,0403_01,Mars,False,P,D,13,TRAPPIST-1e,43.0,353.0,Age_31-50,True,896.0,0.0,0.0,2.0,True
367,0405_01,Earth,False,P,F,89,55 Cancri e,17.0,177.0,Age_13-17,False,135.39553219448095,0.0,310.0,7.0,False
368,0407_01,Earth,False,P,G,69,TRAPPIST-1e,23.0,135.25664105378704,Age_18-25,False,21.0,0.0,0.0,1699.0,False
369,0407_02,Earth,False,P,F,90,TRAPPIST-1e,20.0,0.0,Age_18-25,False,465.0,0.0,5.0,223.0,False
370,0407_03,Earth,True,P,G,69,TRAPPIST-1e,39.0,0.0,Age_31-50,False,0.0,0.0,0.0,0.0,False
371,0408_01,Mars,False,P,E,25,TRAPPIST-1e,35.0,1134.0,Age_31-50,False,113.0,52.0,0.0,0.0,False
372,0409_01,Mars,False,S,F,71,TRAPPIST-1e,31.0,0.0,Age_31-50,False,0.0,1116.0,2.0,0.0,False
373,0410_01,Earth,False,S,F,72,55 Cancri e,21.0,0.0,Age_18-25,False,150.0,0.0,567.0,0.0,False
374,0411_01,Earth,False,P,F,91,TRAPPIST-1e,16.0,691.0,Age_13-17,False,0.0,101.0,140.0,0.0,False
375,0412_01,Europa,False,P,C,11,TRAPPIST-1e,60.0,0.0,Age_51+,False,7255.0,5952.0,1537.0,0.0,True
376,0413_01,Earth,False,P,F,92,TRAPPIST-1e,18.0,0.0,Age_18-25,False,157.0,0.0,352.0,60.0,False
377,0415_01,Earth,True,S,G,60,TRAPPIST-1e,42.0,0.0,Age_31-50,False,0.0,0.0,0.0,0.0,False
378,0417_01,Europa,True,P,B,18,55 Cancri e,68.0,0.0,Age_51+,False,0.0,0.0,0.0,0.0,True
379,0417_02,Europa,False,P,B,18,55 Cancri e,22.0,0.0,Age_18-25,False,1170.0,0.0,5467.0,1241.0,False
380,0417_03,Europa,True,P,B,18,TRAPPIST-1e,59.0,0.0,Age_51+,False,0.0,0.0,0.0,0.0,True
381,0423_01,Europa,False,P,B,19,TRAPPIST-1e,28.82793046746535,8.0,Age_26-30,False,3584.0,0.0,13.0,57.0,True
382,0425_01,Mars,False,P,F,96,TRAPPIST-1e,37.0,1094.0,Age_31-50,False,2.0,26.0,34.0,1.0,False
383,0425_02,Mars,True,P,F,96,TRAPPIST-1e,3.0,0.0,Age_0-12,False,0.0,0.0,0.0,0.0,True
384,0425_03,Mars,True,P,F,96,TRAPPIST-1e,31.0,0.0,Age_31-50,False,0.0,0.0,0.0,0.0,True
385,0427_01,Europa,False,P,E,26,TRAPPIST-1e,31.0,417.0,Age_31-50,False,0.0,7185.0,562.0,792.0,True
386,0428_01,Europa,False,S,C,16,TRAPPIST-1e,29.0,0.0,Age_26-30,False,4118.0,0.0,715.0,3139.0,True
387,0429_01,Europa,False,S,A,5,55 Cancri e,20.0,2.0,Age_18-25,False,10116.0,0.0,2.0,225.0,True
388,0429_02,Europa,True,S,A,5,55 Cancri e,46.0,0.0,Age_31-50,False,0.0,0.0,0.0,0.0,True
389,0430_01,Earth,False,S,F,75,TRAPPIST-1e,29.0,0.0,Age_26-30,False,1026.0,0.0,16.0,0.0,True
390,0431_01,Mars,True,P,F,97,TRAPPIST-1e,43.0,0.0,Age_31-50,False,0.0,0.0,0.0,0.0,True
391,0432_01,Mars,False,S,F,76,TRAPPIST-1e,17.0,1483.0,Age_13-17,False,10.0,0.0,0.0,0.0,False
392,0433_01,Europa,False,P,B,20,55 Cancri e,27.0,0.0,Age_26-30,False,0.0,0.0,0.0,0.0,True
393,0433_02,Europa,False,P,B,20,TRAPPIST-1e,47.0,4.0,Age_31-50,False,891.0,0.0,2962.0,3656.0,False
394,0434_01,Mars,True,S,F,77,TRAPPIST-1e,45.0,0.0,Age_31-50,False,0.0,0.0,0.0,0.0,True
395,0435_01,Earth,True,S,G,62,TRAPPIST-1e,17.0,0.0,Age_13-17,False,0.0,0.0,0.0,0.0,True
396,0436_01,Earth,False,S,G,63,55 Cancri e,10.0,0.0,Age_0-12,False,0.0,0.0,0.0,0.0,True
397,0436_02,Earth,False,S,G,63,PSO J318.5-22,56.0,46.0,Age_51+,False,11.0,0.0,622.0,0.0,False
398,0437_01,Earth,False,S,F,78,TRAPPIST-1e,39.0,382.0,Age_31-50,False,0.0,22.0,467.0,0.0,False
399,0437_02,Earth,False,S,F,78,PSO J318.5-22,40.0,7.0,Age_31-50,False,0.0,840.0,26.0,0.0,False
400,0438_01,Europa,True,S,B,13,TRAPPIST-1e,40.0,0.0,Age_31-50,False,0.0,0.0,0.0,0.0,True
401,0439_01,Europa,False,P,C,13,55 Cancri e,34.0,143.9266792809839,Age_31-50,False,5637.0,45.0,1936.0,56.0,False
402,0441_01,Earth,False,S,F,79,55 Cancri e,32.0,0.0,Age_31-50,False,0.0,0.0,722.0,0.0,False
403,0442_01,Earth,False,P,F,98,TRAPPIST-1e,35.0,7.0,Age_31-50,False,1043.0,0.0,0.0,0.0,False
404,0444_01,Mars,False,P,D,15,TRAPPIST-1e,32.0,2484.0,Age_31-50,True,429.0,102.0,0.0,0.0,False
405,0444_02,Mars,False,P,F,99,TRAPPIST-1e,26.0,1869.0,Age_26-30,True,0.0,136.0,0.0,0.0,False
406,0445_01,Earth,False,S,F,80,TRAPPIST-1e,25.0,1352.0,Age_18-25,False,0.0,0.0,24.0,799.0,False
407,0445_02,Earth,False,S,E,25,TRAPPIST-1e,26.0,0.0,Age_26-30,False,0.0,0.0,77.0,715.0,False
408,0446_01,Europa,True,P,B,21,55 Cancri e,22.0,0.0,Age_18-25,False,0.0,0.0,0.0,0.0,True
409,0447_01,Earth,False,S,F,81,TRAPPIST-1e,22.0,9.0,Age_18-25,False,0.0,795.0,0.0,0.0,True
410,0448_01,Earth,False,P,E,27,TRAPPIST-1e,24.0,757.0,Age_18-25,False,0.0,0.0,32.0,0.0,False
411,0448_02,Earth,True,P,G,71,PSO J318.5-22,32.0,0.0,Age_31-50,False,0.0,0.0,0.0,0.0,True
412,0449_01,Earth,True,S,G,64,TRAPPIST-1e,11.0,0.0,Age_0-12,False,0.0,0.0,0.0,0.0,True
413,0452_01,Mars,True,S,E,26,TRAPPIST-1e,22.0,0.0,Age_18-25,False,0.0,0.0,0.0,0.0,True
414,0453_01,Europa,True,S,B,14,TRAPPIST-1e,19.0,0.0,Age_18-25,False,0.0,0.0,0.0,0.0,True
415,0453_02,Europa,True,S,B,14,55 Cancri e,34.0,0.0,Age_31-50,False,0.0,0.0,0.0,0.0,True
416,0453_03,Europa,True,S,B,14,TRAPPIST-1e,74.0,0.0,Age_51+,False,0.0,0.0,0.0,0.0,True
417,0454_01,Europa,False,S,B,15,55 Cancri e,28.0,5.0,Age_26-30,True,4288.0,0.0,745.0,5.0,True
418,0454_02,Europa,True,S,B,15,TRAPPIST-1e,42.0,0.0,Age_31-50,False,0.0,0.0,0.0,0.0,True
419,0454_03,Europa,True,S,B,15,TRAPPIST-1e,43.0,0.0,Age_31-50,False,0.0,0.0,0.0,0.0,True
420,0456_01,Earth,False,S,F,83,TRAPPIST-1e,55.0,210.0,Age_51+,False,185.0,188.0,59.0,73.0,False
421,0457_01,Earth,False,P,G,72,PSO J318.5-22,19.0,0.0,Age_18-25,False,0.0,747.0,26.0,0.0,True
422,0457_02,Earth,True,P,G,72,TRAPPIST-1e,6.0,0.0,Age_0-12,False,0.0,0.0,0.0,0.0,False
423,0457_03,Earth,False,P,G,72,TRAPPIST-1e,7.0,0.0,Age_0-12,False,0.0,0.0,0.0,0.0,False
424,0458_01,Europa,True,S,D,16,55 Cancri e,28.0,0.0,Age_26-30,False,0.0,0.0,0.0,0.0,True
425,0459_01,Earth,False,S,F,84,TRAPPIST-1e,15.0,2156.0,Age_13-17,False,0.0,0.0,59.0,2.0,False
